i,count
4686,3
1789,3
6137,3
11588,3
7773,3
11422,3
1372,3
1453,3
1754,3
11208,3
14757,3
3426,3
5024,3
11934,3
7947,3
15225,3
4062,3
7535,3
10963,3
10653,3
6952,3
11157,3
4634,3
13018,3
5785,3
9081,3
11375,3
2265,3
14657,3
5433,3
14716,3
7349,3
11493,3
12220,3
4331,3
7691,3
12195,3
10603,3
6057,3
5993,3
1378,3
2637,3
11752,3
5403,3
13645,3
814,3
7319,3
1807,3
14814,3
13561,3
11016,3
11629,3
10450,3
4498,3
11542,3
278,3
7143,3
13576,3
7407,3
12896,3
14372,3
9003,3
2786,3
8012,3
10089,3
11296,3
10090,3
12991,3
9649,3
2730,3
14101,3
3238,3
9235,3
4362,3
2462,3
11981,3
10136,3
558,3
8496,3
10763,3
4702,3
12056,3
7654,3
11416,3
3747,3
10345,3
11386,3
2727,3
13425,3
10543,3
6827,3
5259,3
3369,3
2544,3
13625,3
14315,3
1541,3
1890,3
2107,3
8441,3
14967,3
2664,3
6040,3
13125,3
571,3
12461,3
950,3
4838,3
6387,3
7443,3
13927,3
5555,3
2600,3
6438,3
4968,3
12295,3
11389,3
3622,3
3349,3
8599,3
10833,3
8677,3
10629,3
15216,3
14921,3
14098,3
4958,3
6208,3
14725,3
7537,3
10447,3
9956,3
11191,3
14517,3
5421,3
14341,3
6440,3
2788,3
7714,3
8563,3
11933,3
8994,3
5370,3
12276,3
1505,3
7152,3
5727,3
13050,3
7974,3
1366,3
8944,3
2792,3
11680,3
8396,3
5827,3
6164,3
13770,3
2367,3
5717,3
187,3
14463,3
8960,3
3856,3
10582,3
8373,3
3394,3
3257,3
3644,3
6939,3
12107,3
13968,3
12670,3
6034,3
8344,3
4082,3
7944,3
12185,3
8155,3
11881,3
3832,3
14460,3
10216,3
10910,3
14196,3
8511,3
9201,3
9008,3
8148,3
9009,3
13415,3
12879,3
10695,3
10284,3
13319,3
4143,3
9562,3
2056,3
12932,3
11667,3
5662,3
11851,3
14004,3
13485,3
7403,3
11771,3
13607,3
15073,3
8363,3
7197,3
2050,3
10052,3
9327,3
13117,3
3172,3
6319,3
9403,3
10309,3
11821,3
5491,3
2249,3
12142,3
8283,3
11546,3
10145,3
11819,3
4007,3
4944,3
5254,3
9627,3
3014,3
5985,3
5261,3
1839,3
13281,3
10335,3
1461,3
6865,3
5148,3
9494,3
2184,3
4754,3
972,3
905,3
13894,3
362,3
3496,3
14485,3
11241,3
6534,3
8125,3
5511,3
7584,3
8558,3
9142,3
11397,3
2260,3
2303,3
6485,3
8405,3
11292,3
13933,3
6223,3
4242,3
12017,3
13533,3
5182,3
77,3
13031,3
14160,3
14389,3
2855,3
3330,3
12139,3
11810,3
14015,3
6270,3
8345,3
14989,3
11299,3
246,3
14099,3
7574,3
6002,3
10346,3
11212,3
10147,3
3000,3
13710,3
5292,3
7893,3
254,3
9766,3
3420,3
6684,3
11621,3
12474,3
9242,3
12745,3
13192,3
11304,3
14855,3
9602,3
4590,3
10285,3
10880,3
1149,3
6335,3
13550,3
12241,3
5063,3
5530,3
5467,3
13762,3
3363,3
3670,3
11526,3
8571,3
13903,3
12908,3
2429,3
10775,3
5345,3
11258,3
10058,3
13025,3
7555,3
1467,3
13213,3
7560,3
13438,3
12792,3
7740,3
12036,3
11755,3
13247,3
12869,3
2478,3
6798,3
12273,3
10772,3
9573,3
12470,3
5603,3
15227,3
12778,3
4054,3
8424,3
10139,3
11234,3
1543,3
7160,3
4890,3
1237,3
3885,3
3366,3
5948,3
10915,3
8758,3
10419,3
12923,3
14140,3
7889,3
4469,3
1085,3
14659,3
12555,3
13380,3
4805,3
1086,3
8449,3
7498,3
5398,3
6371,3
12149,3
11976,3
11647,3
6988,3
12478,3
12020,3
6642,3
24,3
14515,3
13923,3
10556,3
8173,3
14342,3
15019,3
6639,3
13006,3
2080,3
13378,3
3772,3
6446,3
13463,3
14988,3
6239,3
6502,3
10477,3
12912,3
4131,3
14724,3
933,3
6282,3
7813,3
7617,3
8796,3
2620,3
973,3
14046,3
12041,3
13051,3
8017,3
5003,3
9896,3
12635,3
627,3
9402,3
11714,3
9090,3
6104,3
7458,3
9098,3
7021,3
7534,3
14007,3
7954,3
13078,3
14771,3
12646,3
15097,3
13366,3
13624,3
14153,3
6590,3
1182,3
6796,3
6337,3
1555,3
13782,3
13357,3
3535,3
11662,3
13313,3
13954,3
2300,3
9345,3
8755,3
12673,3
9153,3
9802,3
12151,3
827,3
14870,3
6377,3
11668,3
11286,3
12277,3
10292,3
13631,3
2,3
9245,3
10406,3
7087,3
10681,3
11735,3
9551,3
12599,3
3952,3
11636,3
7345,3
7757,3
496,3
3469,3
2275,3
4996,3
11024,3
1384,3
13893,3
1542,3
13598,3
13276,3
14939,3
13238,3
1825,3
12753,3
3150,3
12889,3
4853,3
14295,3
6149,3
10241,3
2492,3
9346,3
11877,3
14785,3
9856,3
11853,3
9455,3
266,3
10470,3
10655,3
371,3
11282,3
6077,3
8416,3
7397,3
3783,3
1247,3
12845,3
11670,3
1813,3
10530,3
6730,3
9267,3
10449,3
5620,3
8121,3
2829,3
7161,3
3795,3
3725,3
12055,3
4079,3
11632,3
14102,3
14911,3
4318,3
13577,3
5371,3
14355,3
10864,3
4839,3
3615,3
14541,3
4963,3
14358,3
14385,3
12554,3
9214,3
12989,3
1631,3
8543,3
13371,3
14158,3
13215,3
5350,3
15142,3
9847,3
872,3
11682,3
9148,3
6662,3
5869,3
4566,3
9776,3
14890,3
1586,3
4745,3
10110,3
8954,3
11712,3
7884,3
4517,3
8547,3
8307,3
13525,3
5610,3
3233,3
13372,3
12164,3
1121,3
12626,3
11228,3
4668,3
5894,3
8596,3
14437,3
3785,3
13951,3
14338,3
1435,3
13952,3
2572,3
12567,3
11653,3
4026,3
13250,3
10562,3
9812,3
8009,3
13991,3
751,3
13435,3
12284,3
1267,3
8949,3
9449,3
6604,3
3259,3
14142,3
12676,3
13815,3
11770,3
8392,3
832,3
7051,3
1249,3
11005,3
14719,3
10966,3
13913,3
8274,3
12612,3
13831,3
14872,3
12867,3
13045,3
4088,3
11187,3
9205,3
14610,3
12446,3
14794,3
1270,3
12868,3
4935,3
15170,3
321,3
5806,3
9294,3
553,3
12328,3
12620,3
13484,3
6767,3
9114,3
7520,3
2810,3
6475,3
4908,3
9183,3
12517,3
12504,3
14347,3
9756,3
12337,3
6118,3
14124,3
3647,3
2914,3
978,3
8625,3
5573,3
13536,3
390,3
5002,3
9787,3
2310,3
4915,3
13818,3
15006,3
9482,3
11188,3
3907,3
916,3
5336,3
276,3
12179,3
5519,3
8584,3
7313,3
8759,3
1062,3
6422,3
6627,3
12523,3
3895,3
2027,3
5593,3
13178,3
11305,3
3764,3
8036,3
7857,3
12219,3
6120,3
8085,3
4783,3
10322,3
5136,3
12672,3
511,3
3414,3
12229,3
13780,3
9523,3
10607,3
13316,3
10558,3
10914,3
614,3
9560,3
10223,3
14394,3
11170,3
10789,3
2746,3
12466,3
10643,3
9614,3
13722,3
13351,3
1632,3
11008,3
2954,3
7618,3
4316,3
4738,3
7455,3
7405,3
4946,3
4819,3
5112,3
13047,3
12600,3
13059,3
3741,3
11479,3
8886,3
6076,3
1850,3
14029,3
7848,3
11314,3
12945,3
13040,3
12861,3
13237,3
1454,3
13663,3
4234,3
11420,3
12712,3
11330,3
14055,3
14734,3
13839,3
456,3
2596,3
11335,3
7626,3
12847,3
9034,3
11649,3
12536,3
14711,3
8779,3
6082,3
13084,3
5315,3
8304,3
14915,3
9496,3
9146,3
13350,3
12715,3
7709,3
6331,3
11914,3
2806,3
5417,3
4441,3
13684,3
1116,3
2207,3
4333,3
12065,3
10749,3
14047,3
13846,3
8628,3
13161,3
13531,3
9477,3
14340,3
11077,3
7865,3
6259,3
1170,3
10608,3
2853,3
10261,3
3655,3
5072,3
501,3
13277,3
9742,3
6817,3
8064,3
12512,3
3763,3
12788,3
12724,3
9951,3
12226,3
12196,3
10539,3
10932,3
8646,3
14660,3
12516,3
5560,3
4507,3
11611,3
7812,3
11464,3
4445,3
510,3
14258,3
8852,3
13453,3
11551,3
12231,3
1104,3
6917,3
13886,3
5831,3
10506,3
12541,3
10380,3
10411,3
10065,3
12904,3
1874,3
12886,3
14164,3
11148,3
15059,3
10029,3
11428,3
8964,3
4463,3
9744,3
8054,3
3693,3
5495,3
5232,3
8439,3
10733,3
10883,3
6929,3
8084,3
11920,3
14483,3
7552,3
14272,3
7513,3
12903,3
11276,3
3968,3
3765,3
11573,3
11213,3
12842,3
12267,3
9138,3
15168,3
8969,3
12987,3
4306,3
7698,3
13358,3
7254,3
14853,3
4245,3
11857,3
9616,3
13584,3
11349,3
5867,3
492,3
8736,3
10766,3
9213,3
204,3
12371,3
13344,3
8644,3
4527,3
11599,3
14114,3
11801,3
4247,3
7690,3
2851,3
6252,3
6949,3
9571,3
13044,3
8052,3
14587,3
12915,3
12285,3
9513,3
12184,3
8053,3
4269,3
1556,3
1539,3
9691,3
6731,3
14675,3
14722,3
14831,3
14282,3
3636,3
13996,3
8643,3
9344,3
9004,3
11879,3
1053,3
9526,3
10496,3
14443,3
8486,3
7045,3
9589,3
2919,3
13772,3
8174,3
10586,3
11865,3
9767,3
5272,3
10342,3
9268,3
10152,3
11485,3
13812,3
3754,3
10135,3
13426,3
11385,3
225,3
14018,3
9654,3
3581,3
5912,3
14314,3
1518,3
9102,3
9763,3
5589,3
11650,3
8669,3
15108,3
10834,3
1089,3
14416,3
10807,3
4356,3
3063,3
12835,3
1072,3
14883,3
12572,3
4124,3
2864,3
3073,3
8162,3
5587,3
10094,3
5947,3
3039,3
11884,3
5813,3
11415,3
10900,3
4904,3
8897,3
13695,3
6204,3
1608,3
874,3
10186,3
7227,3
9304,3
10368,3
12777,3
14126,3
194,3
7845,3
9256,3
6266,3
365,3
8400,3
8696,3
7859,3
8837,3
8249,3
11738,3
10085,3
11982,3
7331,3
11182,3
2690,3
2351,3
13900,3
4174,3
8586,3
9095,3
6755,3
12812,3
12714,3
1941,3
4379,3
10396,3
12278,3
9481,3
4122,3
12038,3
5866,3
7351,3
6968,3
7082,3
12980,3
14832,3
8593,3
270,3
9006,3
11027,3
5873,3
4439,3
15000,3
12803,3
12399,3
507,3
13216,3
6083,3
4262,3
13835,3
12575,3
12514,3
6404,3
343,3
6772,3
2983,3
5669,3
12156,3
6429,3
7512,3
3324,3
10264,3
14710,3
767,3
10101,3
3904,3
11634,3
11699,3
13880,3
12258,3
11226,3
9253,3
14053,3
13843,3
14412,3
9174,3
2583,3
8718,3
10674,3
9257,3
9966,3
10904,3
2710,3
11081,3
11541,3
14146,3
10410,3
10555,3
13377,3
15022,3
1209,3
8013,3
13935,3
8765,3
221,3
14653,3
11780,3
9576,3
10550,3
10438,3
6457,3
8913,3
10677,3
13119,3
12690,3
4502,3
10116,3
2143,3
9217,3
6356,3
11186,3
6694,3
11104,3
4707,3
14803,3
2057,3
5783,3
7459,3
50,3
2072,3
12938,3
12966,3
4832,3
5128,3
10138,3
7816,3
555,3
13988,3
4730,3
14353,3
2898,3
12346,3
2245,3
13428,3
7195,3
8732,3
14215,3
12498,3
13376,3
14539,3
11824,3
5693,3
8113,3
12204,3
14899,3
7337,3
2931,3
9821,3
14492,3
5966,3
2352,3
7272,3
6357,3
12594,3
7722,3
1910,3
9352,3
3417,3
9799,3
402,3
1743,3
2223,3
3912,3
11239,3
172,3
12413,3
5472,3
6722,3
10001,3
8198,3
13404,3
3611,3
13588,3
13566,3
11002,3
13785,3
8818,3
2114,3
9574,3
11710,3
13416,3
9145,3
13105,3
13546,3
14382,3
11523,3
3562,3
1179,3
2423,3
9286,3
13423,3
12713,3
12783,3
6503,3
10575,3
6117,3
10351,3
8939,3
15056,3
2861,3
9894,3
8092,3
11944,3
14770,3
7004,3
3034,3
10474,3
12422,3
1180,3
5362,3
7081,3
1223,3
3784,3
14123,3
13488,3
12031,3
6155,3
7379,3
7208,3
3833,3
2929,3
11149,3
12443,3
11901,3
3766,3
5999,3
7322,3
11106,3
13355,3
6222,3
5914,3
6092,3
10680,3
3198,3
1197,3
2085,3
7867,3
3209,3
12891,3
3947,3
13595,3
3677,3
401,3
9223,3
7914,3
673,3
14022,3
13760,3
8227,3
12094,3
12084,3
14857,3
14229,3
4911,3
14045,3
13165,3
4535,3
10465,3
7103,3
10408,3
11259,3
4567,3
9126,3
10162,3
7576,3
12402,3
5118,3
14235,3
35,3
13309,3
2714,3
10353,3
11108,3
8206,3
12135,3
13883,3
5955,3
13011,3
13443,3
15054,3
13262,3
13395,3
11153,3
10003,3
14072,3
7925,3
10062,3
13930,3
8552,3
5903,3
6654,3
5258,3
4142,3
12048,3
5373,3
9378,3
12706,3
2089,3
10478,3
10922,3
13436,3
14656,3
8228,3
14027,3
2051,3
1731,3
5865,3
1757,3
7814,3
9929,3
9471,3
1888,3
6420,3
1375,3
6442,3
1098,3
14291,3
10722,3
2032,3
5358,3
13082,3
11364,3
3761,3
854,3
539,3
2424,3
11605,3
6307,3
14056,3
2203,3
5410,3
13004,3
6944,3
7198,3
1064,3
14772,3
14169,3
3872,3
12525,3
12336,3
14020,3
9555,3
1653,3
4786,3
8133,3
6932,3
13994,3
6698,3
9780,3
11655,3
12083,3
2119,3
1214,3
4588,3
11409,3
11352,3
9398,3
6384,3
7365,3
11962,3
12762,3
15051,3
11163,3
5640,3
5384,3
11034,3
13314,3
5930,3
13767,3
10632,3
1765,3
18,3
2594,3
1102,3
11246,3
13102,3
10323,3
3619,3
10032,3
2565,3
884,3
13072,3
6156,3
8934,3
5462,3
14960,3
3584,3
2598,3
3977,3
8709,3
11214,3
6313,3
12653,3
5774,3
7047,3
6386,3
639,3
8739,3
12375,3
14821,3
6396,3
7710,3
2909,3
14468,3
6391,3
10190,3
12260,3
2076,3
12401,3
6776,3
15155,3
12609,3
5242,3
5796,3
2008,3
8140,3
15219,3
12939,3
7302,3
5484,3
3331,3
10774,3
13001,3
11199,3
10747,3
13705,3
10768,3
11960,3
2993,3
13794,3
5946,3
5419,3
8002,3
13199,3
11424,3
229,3
9915,3
11283,3
13603,3
12329,3
14141,3
8946,3
8787,3
1708,3
8224,3
14472,3
3157,3
8269,3
8209,3
1023,3
2809,3
9122,3
7175,3
9520,3
12473,3
12968,3
4698,3
10493,3
11064,3
6111,3
11271,3
1741,3
10108,3
13644,3
5976,3
12133,3
9273,3
11980,3
6610,3
13514,3
10813,3
2417,3
12190,3
12882,3
14523,3
2416,3
5381,3
13240,3
11417,3
9119,3
12099,3
11200,3
2838,3
3450,3
15178,3
10002,3
12726,3
10739,3
10743,3
10319,3
7162,3
1313,3
10221,3
6328,3
8712,3
13058,3
12280,3
9522,3
2904,3
5709,3
13691,3
5562,3
11716,3
15024,3
13606,3
12979,3
13052,3
9888,3
13500,3
14339,3
5060,3
6506,3
4877,3
1659,3
7868,3
3042,3
10440,3
9883,3
10463,3
10952,3
5334,3
13487,3
11903,3
4982,3
8138,3
3572,3
12253,3
9001,3
14796,3
2061,3
14626,3
4072,3
8358,3
14962,3
11688,3
9995,3
2285,3
10863,3
8888,3
14619,3
12710,3
4672,3
10983,3
8567,3
10968,3
11831,3
11993,3
179,3
1078,3
7746,3
6697,3
1730,3
6195,3
11567,3
15123,3
2693,3
4061,3
11444,3
5482,3
7406,3
9016,3
8658,3
4243,3
8124,3
8495,3
13223,3
1132,3
1562,3
9517,3
12438,3
15025,3
9936,3
12101,3
3914,3
8410,3
10460,3
2847,3
7621,3
9464,3
13498,3
3007,3
11467,3
10310,3
606,3
5744,3
9768,3
10887,3
10318,3
1589,3
1625,3
1821,3
4044,3
7524,3
4834,3
12771,3
8826,3
4675,3
2271,3
11694,3
3392,3
10154,3
13349,3
8620,3
10028,3
3295,3
14809,3
12103,3
10395,3
11672,3
5756,3
913,3
7321,3
12505,3
1749,3
11572,3
8063,3
9171,3
4689,3
12999,3
15185,3
4338,3
14802,3
12770,3
7503,3
9465,3
14505,3
11764,3
8388,3
14897,3
12539,3
8211,3
6431,3
8815,3
9678,3
9046,3
5257,3
11268,3
7525,3
14698,3
1133,3
3168,3
7728,3
6603,3
13003,3
9251,3
1933,3
10955,3
15038,3
8594,3
2006,3
7201,3
12245,3
6786,3
6425,3
12739,3
9762,3
6545,3
11745,3
11728,3
4011,3
316,3
10119,3
6598,3
4063,3
5459,2
13441,2
12902,2
551,2
5965,2
2988,2
12657,2
364,2
5571,2
6726,2
183,2
8326,2
2803,2
2272,2
1657,2
6885,2
6769,2
14112,2
14330,2
4289,2
13145,2
14218,2
355,2
109,2
14354,2
4452,2
3770,2
3853,2
11398,2
14963,2
14504,2
13849,2
12988,2
7768,2
6665,2
14848,2
14995,2
9443,2
8844,2
3643,2
14366,2
940,2
7399,2
11287,2
5760,2
6588,2
14951,2
12827,2
13761,2
15154,2
8740,2
14488,2
14595,2
13061,2
5009,2
14070,2
13708,2
3547,2
15088,2
15198,2
11664,2
9176,2
13899,2
15242,2
1838,2
12137,2
7343,2
8958,2
6912,2
7257,2
14684,2
5327,2
14379,2
12721,2
13261,2
4895,2
14450,2
7842,2
11071,2
259,2
15167,2
14086,2
6894,2
13312,2
1134,2
14069,2
5996,2
11870,2
12428,2
2866,2
5816,2
12806,2
5062,2
10509,2
7438,2
10650,2
15189,2
9648,2
15150,2
13269,2
11131,2
14417,2
14017,2
10330,2
8377,2
8022,2
7284,2
5260,2
14128,2
14606,2
13898,2
11192,2
14206,2
6271,2
14149,2
9842,2
14563,2
13934,2
4258,2
4317,2
2609,2
11595,2
12611,2
1103,2
6690,2
11152,2
5775,2
10193,2
498,2
15119,2
13585,2
15128,2
13073,2
14952,2
10321,2
12370,2
14035,2
7083,2
5226,2
5122,2
14167,2
12615,2
14152,2
8965,2
11250,2
1094,2
14570,2
3018,2
13978,2
12775,2
14082,2
7542,2
13941,2
3949,2
15058,2
14798,2
12787,2
869,2
8135,2
11270,2
11730,2
13884,2
6140,2
15070,2
14380,2
14775,2
10265,2
1257,2
8564,2
12986,2
14495,2
10063,2
11845,2
7323,2
12464,2
4701,2
7659,2
6871,2
14632,2
13987,2
1120,2
13997,2
9565,2
8220,2
9254,2
12173,2
7240,2
13851,2
13834,2
6966,2
8633,2
13629,2
13171,2
12976,2
14165,2
7713,2
11855,2
13990,2
4715,2
7194,2
12143,2
12430,2
13295,2
2561,2
12047,2
13682,2
1494,2
11939,2
7907,2
4674,2
13364,2
14283,2
7332,2
9695,2
11090,2
2002,2
9544,2
3093,2
6267,2
14784,2
112,2
11311,2
14414,2
11932,2
8366,2
1221,2
7285,2
9167,2
9609,2
11272,2
123,2
5404,2
4177,2
7375,2
3512,2
7994,2
8905,2
2443,2
12305,2
4932,2
12995,2
11986,2
10391,2
470,2
11207,2
12310,2
12865,2
14139,2
15163,2
8561,2
12633,2
14448,2
11866,2
7130,2
10027,2
14445,2
11868,2
11918,2
358,2
9946,2
9647,2
8975,2
4519,2
2599,2
8476,2
11690,2
2716,2
11050,2
5355,2
7933,2
12975,2
12772,2
14646,2
14571,2
4052,2
13137,2
9527,2
14586,2
9178,2
14447,2
15016,2
11838,2
8282,2
3777,2
13948,2
12180,2
847,2
11013,2
6749,2
6310,2
14115,2
2713,2
615,2
1585,2
3245,2
12340,2
10588,2
11623,2
12550,2
11261,2
14482,2
15078,2
3922,2
10527,2
5513,2
9156,2
9704,2
14841,2
10835,2
6324,2
10985,2
6145,2
9621,2
14199,2
8648,2
3890,2
12193,2
8285,2
12044,2
12365,2
9983,2
9681,2
3032,2
13667,2
7700,2
8498,2
13212,2
10584,2
14573,2
2018,2
13164,2
13709,2
12592,2
14795,2
11243,2
13632,2
4240,2
14799,2
6219,2
3399,2
474,2
6742,2
8130,2
3045,2
14328,2
14981,2
6317,2
3612,2
14797,2
5413,2
7840,2
12825,2
2078,2
8189,2
8003,2
8959,2
13074,2
4448,2
7541,2
9196,2
8957,2
14214,2
4121,2
10445,2
12497,2
7870,2
9599,2
10765,2
7877,2
10916,2
298,2
5924,2
7777,2
10279,2
1703,2
14145,2
4974,2
12874,2
14735,2
12288,2
9425,2
4809,2
12780,2
12858,2
7849,2
8833,2
9124,2
10694,2
14392,2
9234,2
505,2
5074,2
8868,2
11319,2
11811,2
13609,2
5986,2
12093,2
14834,2
5057,2
9820,2
10860,2
14566,2
10233,2
7110,2
13055,2
8243,2
9290,2
3569,2
10917,2
12962,2
14926,2
14546,2
14958,2
1032,2
5626,2
3780,2
15172,2
14006,2
7984,2
556,2
2589,2
11400,2
14198,2
2630,2
157,2
8574,2
12613,2
13220,2
327,2
14691,2
14617,2
12581,2
14228,2
9953,2
664,2
10523,2
14521,2
852,2
7683,2
5150,2
15144,2
10882,2
12361,2
7278,2
8813,2
6464,2
14425,2
8605,2
6527,2
14731,2
10467,2
9668,2
11146,2
584,2
1897,2
14493,2
12757,2
13970,2
10129,2
11756,2
12403,2
15034,2
14036,2
2464,2
7211,2
13594,2
4337,2
9508,2
2292,2
14415,2
9371,2
8991,2
14833,2
13611,2
14804,2
12304,2
14953,2
953,2
829,2
14148,2
14147,2
12269,2
12883,2
14687,2
6157,2
6529,2
13400,2
15243,2
5887,2
14325,2
9778,2
13985,2
7179,2
14262,2
8993,2
14964,2
800,2
8516,2
15010,2
14418,2
5438,2
8401,2
9243,2
11023,2
2481,2
281,2
4451,2
8987,2
5833,2
6403,2
2942,2
5714,2
6348,2
522,2
509,2
13369,2
11128,2
7767,2
9322,2
12586,2
10717,2
13239,2
12637,2
11472,2
14661,2
11564,2
3752,2
5524,2
14255,2
13520,2
12272,2
7711,2
15084,2
9180,2
983,2
14683,2
12910,2
8079,2
11665,2
12856,2
11926,2
13630,2
7450,2
9932,2
3919,2
3929,2
6218,2
12330,2
13120,2
13828,2
8713,2
3625,2
6879,2
11692,2
13038,2
13014,2
9459,2
6358,2
7003,2
10507,2
12286,2
11536,2
12590,2
13716,2
11818,2
1220,2
2034,2
14567,2
11784,2
13656,2
14949,2
2624,2
3484,2
8834,2
1764,2
12282,2
12140,2
5108,2
5674,2
2605,2
13808,2
291,2
12379,2
9641,2
6584,2
2091,2
12652,2
12206,2
13649,2
1497,2
7950,2
10144,2
14978,2
13195,2
459,2
3474,2
9338,2
14092,2
7368,2
12752,2
8470,2
14685,2
11593,2
12881,2
3898,2
8412,2
11381,2
2570,2
11341,2
10155,2
13249,2
5936,2
5850,2
6041,2
8324,2
13133,2
6699,2
15091,2
7725,2
12583,2
9208,2
14701,2
12838,2
5910,2
10920,2
14882,2
4299,2
8244,2
7736,2
14212,2
14422,2
7268,2
14038,2
13224,2
8841,2
446,2
13638,2
7756,2
8895,2
12188,2
1531,2
14968,2
2552,2
3215,2
6003,2
12138,2
7547,2
11164,2
10311,2
13733,2
14806,2
14430,2
7891,2
3695,2
8956,2
14948,2
1065,2
7235,2
6962,2
10468,2
15180,2
14669,2
1767,2
7213,2
11931,2
5920,2
11747,2
14211,2
14900,2
10399,2
14356,2
8803,2
14928,2
4673,2
6720,2
3360,2
13947,2
14984,2
13360,2
734,2
4296,2
3435,2
13719,2
2990,2
8390,2
9777,2
13397,2
1666,2
5372,2
9878,2
7395,2
3867,2
12950,2
10012,2
15258,2
6691,2
2877,2
6950,2
12982,2
14477,2
14529,2
14663,2
7765,2
5382,2
7338,2
4173,2
6557,2
8928,2
11715,2
3638,2
7854,2
5763,2
7329,2
5285,2
713,2
9808,2
4582,2
3954,2
12983,2
503,2
969,2
12384,2
6951,2
8094,2
15107,2
5479,2
8289,2
1457,2
13424,2
5598,2
12781,2
10328,2
706,2
10398,2
11893,2
8321,2
985,2
8545,2
5066,2
11965,2
3614,2
8406,2
1871,2
12971,2
12698,2
13460,2
5160,2
5189,2
3105,2
9479,2
3002,2
2948,2
15026,2
13431,2
9125,2
14593,2
9931,2
10282,2
5517,2
12974,2
1099,2
965,2
4584,2
15082,2
14947,2
14996,2
11817,2
14869,2
6370,2
9363,2
12385,2
10074,2
9516,2
10561,2
11312,2
13336,2
1818,2
13515,2
14407,2
15199,2
12956,2
7688,2
6430,2
14461,2
12467,2
7951,2
6481,2
7255,2
8276,2
12098,2
6160,2
5172,2
14819,2
14860,2
3208,2
14929,2
14903,2
14067,2
2250,2
13852,2
4261,2
192,2
1706,2
3894,2
11151,2
14275,2
11117,2
8147,2
247,2
2353,2
6607,2
8754,2
14737,2
12058,2
12254,2
10276,2
13853,2
12878,2
14612,2
15222,2
10931,2
1025,2
1770,2
13458,2
11835,2
12935,2
10500,2
11470,2
10098,2
13036,2
7212,2
7489,2
6724,2
9233,2
15257,2
8485,2
14609,2
14043,2
3268,2
11036,2
14476,2
15285,2
3900,2
12215,2
12705,2
4926,2
14526,2
4179,2
8395,2
10913,2
13385,2
2355,2
11731,2
13958,2
12563,2
10007,2
14894,2
9557,2
14736,2
12722,2
15254,2
11578,2
8611,2
1694,2
3789,2
12978,2
6265,2
13796,2
1938,2
5291,2
14975,2
1768,2
14864,2
10840,2
14954,2
2158,2
7703,2
5133,2
2738,2
4400,2
10248,2
14321,2
14170,2
15086,2
5908,2
12930,2
14738,2
6938,2
3830,2
2530,2
11640,2
13908,2
15095,2
13694,2
5949,2
958,2
4336,2
14351,2
6376,2
5520,2
3116,2
15245,2
12818,2
8005,2
14305,2
9964,2
2419,2
15186,2
14580,2
5696,2
14589,2
7005,2
5071,2
14436,2
2016,2
6650,2
8117,2
14200,2
43,2
13387,2
5283,2
11820,2
14293,2
5971,2
4128,2
14582,2
7180,2
13976,2
11833,2
5892,2
13053,2
8129,2
14763,2
14021,2
10054,2
14178,2
7522,2
13530,2
11471,2
4041,2
9059,2
14822,2
13175,2
9411,2
6325,2
6820,2
9440,2
5963,2
2092,2
12252,2
14398,2
11691,2
9027,2
4665,2
9325,2
14524,2
1937,2
6015,2
13795,2
7883,2
4526,2
3999,2
346,2
3617,2
5990,2
2808,2
297,2
4729,2
13111,2
9938,2
13732,2
13674,2
11055,2
9987,2
9357,2
6509,2
9689,2
5183,2
10559,2
12300,2
9230,2
4148,2
14823,2
3176,2
13589,2
13328,2
6134,2
1652,2
10077,2
10180,2
6567,2
11626,2
14611,2
895,2
12562,2
907,2
7300,2
8635,2
5463,2
12607,2
6333,2
2409,2
574,2
1294,2
10732,2
11011,2
13551,2
5289,2
4587,2
763,2
1279,2
8871,2
6660,2
12008,2
98,2
6996,2
8806,2
13685,2
11123,2
13516,2
2261,2
14753,2
14532,2
8902,2
14111,2
7439,2
8859,2
211,2
5997,2
12876,2
7573,2
10879,2
13440,2
9840,2
5722,2
14031,2
10495,2
5987,2
13925,2
6299,2
4881,2
14946,2
2868,2
14739,2
11173,2
6882,2
10970,2
14729,2
8930,2
11776,2
13008,2
13578,2
7252,2
3737,2
2392,2
13451,2
6385,2
14095,2
12136,2
14310,2
12067,2
6533,2
13613,2
14130,2
391,2
13066,2
12774,2
6141,2
2064,2
8509,2
12984,2
12785,2
3580,2
7013,2
13268,2
8103,2
7354,2
4722,2
6922,2
13442,2
15094,2
11822,2
12218,2
9892,2
15050,2
3246,2
13176,2
3133,2
13345,2
2467,2
3944,2
11687,2
4009,2
3593,2
14444,2
4806,2
11971,2
12050,2
7340,2
12389,2
10130,2
2127,2
14456,2
9986,2
1633,2
11948,2
11936,2
5521,2
11848,2
14500,2
3123,2
5852,2
11245,2
14012,2
14335,2
10592,2
13799,2
5252,2
5799,2
1526,2
14613,2
1727,2
4368,2
11253,2
10280,2
8042,2
2066,2
7202,2
10712,2
14893,2
857,2
5436,2
9401,2
8845,2
15046,2
9972,2
80,2
9442,2
13973,2
13906,2
9506,2
7392,2
9105,2
2732,2
9292,2
6308,2
14846,2
2161,2
11175,2
4376,2
7052,2
11372,2
7998,2
12057,2
13961,2
14679,2
13591,2
882,2
11316,2
11886,2
4583,2
13256,2
6880,2
15233,2
3951,2
1210,2
